+1 EpinionsCommonNeighbor_529:1 EpinionsDirected_A_OUT_988:1 EpinionsDirected_B_OUT_1893:1 EpinionsDirected_A_IN_1355:1 EpinionsDirected_B_IN_421:1 EpinionsDEBREE_A_1819:1 EpinionsDEBREE_B_1960:1
#edge 74 139 structure_hole_1
#edge 74 140 structure_hole_1
#edge 74 141 structure_hole_1
#edge 74 142 structure_hole_1
#edge 74 143 structure_hole_1
#edge 74 144 structure_hole_1
#edge 74 145 structure_hole_1
#edge 74 146 structure_hole_1
#edge 75 76 structure_hole_1
#edge 75 77 structure_hole_2
#edge 75 78 structure_hole_2
#edge 75 79 structure_hole_2
#edge 75 80 structure_hole_1
#edge 75 81 structure_hole_1
#edge 75 82 structure_hole_1
#edge 75 83 structure_hole_2
#edge 75 84 structure_hole_1
#edge 75 85 structure_hole_1
#edge 75 86 structure_hole_1
#edge 75 87 structure_hole_1
#edge 75 88 structure_hole_1
#edge 75 89 structure_hole_1
#edge 75 90 structure_hole_2
#edge 75 91 structure_hole_1
#edge 75 92 structure_hole_2
#edge 75 93 structure_hole_1
#edge 75 94 structure_hole_2
#edge 75 95 structure_hole_1
#edge 75 96 structure_hole_1
#edge 75 97 structure_hole_1
#edge 75 98 structure_hole_1
#edge 75 99 structure_hole_2
#edge 75 100 structure_hole_1
#edge 75 101 structure_hole_1
#edge 75 102 structure_hole_2
#edge 75 103 structure_hole_1
#edge 75 104 structure_hole_1
#edge 75 105 structure_hole_1
#edge 75 106 structure_hole_1
#edge 75 107 structure_hole_1
#edge 75 108 structure_hole_1
#edge 75 109 structure_hole_2
#edge 75 110 structure_hole_1
#edge 75 111 structure_hole_1
#edge 75 112 structure_hole_1
#edge 75 113 structure_hole_1
#edge 75 114 structure_hole_1
#edge 75 115 structure_hole_1
#edge 75 116 structure_hole_1
#edge 75 117 structure_hole_1
#edge 75 118 structure_hole_1
#edge 75 119 structure_hole_1
#edge 75 120 structure_hole_1
#edge 75 121 structure_hole_2
#edge 75 122 structure_hole_1
#edge 75 123 structure_hole_1
#edge 75 124 structure_hole_1
#edge 75 125 structure_hole_1
#edge 75 126 structure_hole_1
#edge 75 127 structure_hole_1
#edge 75 128 structure_hole_1
#edge 75 129 structure_hole_1
#edge 75 130 structure_hole_1
#edge 75 131 structure_hole_2
#edge 75 132 structure_hole_1
#edge 75 133 structure_hole_1
#edge 75 134 structure_hole_1
#edge 75 135 structure_hole_2
#edge 75 136 structure_hole_1
#edge 75 137 structure_hole_2
#edge 75 138 structure_hole_2
#edge 75 139 structure_hole_1
#edge 75 140 structure_hole_1
#edge 75 141 structure_hole_1
#edge 75 142 structure_hole_1
#edge 75 143 structure_hole_1
#edge 75 144 structure_hole_1
#edge 75 145 structure_hole_1
#edge 75 146 structure_hole_1
#edge 76 77 structure_hole_1
#edge 76 78 structure_hole_2
#edge 76 79 structure_hole_1
#edge 76 80 structure_hole_1
#edge 76 81 structure_hole_2
#edge 76 82 structure_hole_1
#edge 76 83 structure_hole_1
#edge 76 84 structure_hole_1
#edge 76 85 structure_hole_1
#edge 76 86 structure_hole_1
#edge 76 87 structure_hole_1
#edge 76 88 structure_hole_1
#edge 76 89 structure_hole_1
#edge 76 90 structure_hole_2
#edge 76 91 structure_hole_1
#edge 76 92 structure_hole_1
#edge 76 93 structure_hole_1
#edge 76 94 structure_hole_2
#edge 76 95 structure_hole_1
#edge 76 96 structure_hole_1
#edge 76 97 structure_hole_1
#edge 76 98 structure_hole_1
#edge 76 99 structure_hole_2
#edge 76 100 structure_hole_2
#edge 76 101 structure_hole_1
#edge 76 102 structure_hole_1
#edge 76 103 structure_hole_1
#edge 76 104 structure_hole_1
#edge 76 105 structure_hole_1
#edge 76 106 structure_hole_1
#edge 76 107 structure_hole_1
#edge 76 108 structure_hole_1
#edge 76 109 structure_hole_2
#edge 76 110 structure_hole_1
#edge 76 111 structure_hole_1
#edge 76 112 structure_hole_1
#edge 76 113 structure_hole_1
#edge 76 114 structure_hole_1
#edge 76 115 structure_hole_1
#edge 76 116 structure_hole_1
#edge 76 117 structure_hole_1
#edge 76 118 structure_hole_1
#edge 76 119 structure_hole_1
#edge 76 120 structure_hole_1
#edge 76 121 structure_hole_1
#edge 76 122 structure_hole_1
#edge 76 123 structure_hole_1
#edge 76 124 structure_hole_1
#edge 76 125 structure_hole_1
#edge 76 126 structure_hole_1
#edge 76 127 structure_hole_1
#edge 76 128 structure_hole_1
#edge 76 129 structure_hole_1
#edge 76 130 structure_hole_1
#edge 76 131 structure_hole_2
#edge 76 132 structure_hole_1
#edge 76 133 structure_hole_2
#edge 76 134 structure_hole_1
#edge 76 135 structure_hole_1
#edge 76 136 structure_hole_2
#edge 76 137 structure_hole_2
#edge 76 138 structure_hole_1
#edge 76 139 structure_hole_1
#edge 76 140 structure_hole_1
#edge 76 141 structure_hole_1
#edge 76 142 structure_hole_1
#edge 76 143 structure_hole_1
#edge 76 144 structure_hole_1
#edge 76 145 structure_hole_1
#edge 76 146 structure_hole_1
#edge 77 78 structure_hole_2
#edge 77 79 structure_hole_1
#edge 77 80 structure_hole_1
#edge 77 81 structure_hole_1
#edge 77 82 structure_hole_1
#edge 77 83 structure_hole_2
#edge 77 84 structure_hole_2
#edge 77 85 structure_hole_2
#edge 77 86 structure_hole_1
#edge 77 87 structure_hole_1
#edge 77 88 structure_hole_2
#edge 77 89 structure_hole_1
#edge 77 90 structure_hole_2
#edge 77 91 structure_hole_2
#edge 77 92 structure_hole_1
#edge 77 93 structure_hole_1
#edge 77 94 structure_hole_1
#edge 77 95 structure_hole_1
#edge 77 96 structure_hole_1
#edge 77 97 structure_hole_1
#edge 77 98 structure_hole_1
#edge 77 99 structure_hole_2
#edge 77 100 structure_hole_1
#edge 77 101 structure_hole_1
#edge 77 102 structure_hole_2
#edge 77 103 structure_hole_1
#edge 77 104 structure_hole_1
#edge 77 105 structure_hole_1
#edge 77 106 structure_hole_1
#edge 77 107 structure_hole_1
#edge 77 108 structure_hole_2
#edge 77 109 structure_hole_2
#edge 77 110 structure_hole_1
#edge 77 111 structure_hole_1
#edge 77 112 structure_hole_1
#edge 77 113 structure_hole_1
#edge 77 114 structure_hole_1
#edge 77 115 structure_hole_1
#edge 77 116 structure_hole_1
#edge 77 117 structure_hole_1
#edge 77 118 structure_hole_1
#edge 77 119 structure_hole_1
#edge 77 120 structure_hole_1
#edge 77 121 structure_hole_1
#edge 77 122 structure_hole_1
#edge 77 123 structure_hole_1
#edge 77 124 structure_hole_1
#edge 77 125 structure_hole_1
#edge 77 126 structure_hole_1
#edge 77 127 structure_hole_1
#edge 77 128 structure_hole_1
#edge 77 129 structure_hole_1
#edge 77 130 structure_hole_1
#edge 77 131 structure_hole_1
#edge 77 132 structure_hole_1
#edge 77 133 structure_hole_1
#edge 77 134 structure_hole_2
#edge 77 135 structure_hole_2
#edge 77 136 structure_hole_2
#edge 77 137 structure_hole_1
#edge 77 138 structure_hole_1
#edge 77 139 structure_hole_1
#edge 77 140 structure_hole_1
#edge 77 141 structure_hole_1
#edge 77 142 structure_hole_1
#edge 77 143 structure_hole_1
#edge 77 144 structure_hole_1
#edge 77 145 structure_hole_1
#edge 77 146 structure_hole_1
#edge 78 79 structure_hole_1
#edge 78 80 structure_hole_1
#edge 78 81 structure_hole_2
#edge 78 82 structure_hole_1
#edge 78 83 structure_hole_2
#edge 78 84 structure_hole_1
#edge 78 85 structure_hole_2
#edge 78 86 structure_hole_1
#edge 78 87 structure_hole_1
#edge 78 88 structure_hole_2
#edge 78 89 structure_hole_2
#edge 78 90 structure_hole_2
#edge 78 91 structure_hole_2
#edge 78 92 structure_hole_1
#edge 78 93 structure_hole_1
#edge 78 94 structure_hole_1
#edge 78 95 structure_hole_1
#edge 78 96 structure_hole_1
#edge 78 97 structure_hole_2
#edge 78 98 structure_hole_1
#edge 78 99 structure_hole_2
#edge 78 100 structure_hole_2
#edge 78 101 structure_hole_1
#edge 78 102 structure_hole_2
#edge 78 103 structure_hole_1
#edge 78 104 structure_hole_1
#edge 78 105 structure_hole_1
#edge 78 106 structure_hole_1
#edge 78 107 structure_hole_2
#edge 78 108 structure_hole_1
#edge 78 109 structure_hole_2
#edge 78 110 structure_hole_1
#edge 78 111 structure_hole_1
#edge 78 112 structure_hole_1
#edge 78 113 structure_hole_2
#edge 78 114 structure_hole_1
#edge 78 115 structure_hole_1
#edge 78 116 structure_hole_1
#edge 78 117 structure_hole_1
#edge 78 118 structure_hole_1
#edge 78 119 structure_hole_1
#edge 78 120 structure_hole_1
#edge 78 121 structure_hole_1
#edge 78 122 structure_hole_1
#edge 78 123 structure_hole_1
#edge 78 124 structure_hole_1
#edge 78 125 structure_hole_1
#edge 78 126 structure_hole_1
#edge 78 127 structure_hole_1
#edge 78 128 structure_hole_1
#edge 78 129 structure_hole_1
#edge 78 130 structure_hole_1
#edge 78 131 structure_hole_1
#edge 78 132 structure_hole_1
#edge 78 133 structure_hole_1
#edge 78 134 structure_hole_2
#edge 78 135 structure_hole_2
#edge 78 136 structure_hole_2
#edge 78 137 structure_hole_2
#edge 78 138 structure_hole_1
#edge 78 139 structure_hole_1
#edge 78 140 structure_hole_2
#edge 78 141 structure_hole_1
#edge 78 142 structure_hole_1
#edge 78 143 structure_hole_1
#edge 78 144 structure_hole_1
#edge 78 145 structure_hole_1
#edge 78 146 structure_hole_1
#edge 79 80 structure_hole_1
#edge 79 81 structure_hole_1
#edge 79 82 structure_hole_1
#edge 79 83 structure_hole_1
#edge 79 84 structure_hole_1
#edge 79 85 structure_hole_1
#edge 79 86 structure_hole_1
#edge 79 87 structure_hole_1
#edge 79 88 structure_hole_1
#edge 79 89 structure_hole_1
#edge 79 90 structure_hole_1
#edge 79 91 structure_hole_1
#edge 79 92 structure_hole_1
#edge 79 93 structure_hole_1
#edge 79 94 structure_hole_1
#edge 79 95 structure_hole_1
#edge 79 96 structure_hole_1
#edge 79 97 structure_hole_1
#edge 79 98 structure_hole_1
#edge 79 99 structure_hole_1
#edge 79 100 structure_hole_1
#edge 79 101 structure_hole_1
#edge 79 102 structure_hole_1
#edge 79 103 structure_hole_1
#edge 79 104 structure_hole_1
#edge 79 105 structure_hole_1
#edge 79 106 structure_hole_1
#edge 79 107 structure_hole_2
#edge 79 108 structure_hole_1
#edge 79 109 structure_hole_1
#edge 79 110 structure_hole_1
#edge 79 111 structure_hole_1
#edge 79 112 structure_hole_1
#edge 79 113 structure_hole_1
#edge 79 114 structure_hole_1
#edge 79 115 structure_hole_1
#edge 79 116 structure_hole_1
#edge 79 117 structure_hole_1
#edge 79 118 structure_hole_1
#edge 79 119 structure_hole_1
#edge 79 120 structure_hole_2
#edge 79 121 structure_hole_1
#edge 79 122 structure_hole_1
#edge 79 123 structure_hole_1
#edge 79 124 structure_hole_1
#edge 79 125 structure_hole_1
#edge 79 126 structure_hole_1
#edge 79 127 structure_hole_2
#edge 79 128 structure_hole_1
#edge 79 129 structure_hole_1
#edge 79 130 structure_hole_1
#edge 79 131 structure_hole_1
#edge 79 132 structure_hole_1
#edge 79 133 structure_hole_1
#edge 79 134 structure_hole_2
#edge 79 135 structure_hole_1
#edge 79 136 structure_hole_2
#edge 79 137 structure_hole_1
#edge 79 138 structure_hole_1
#edge 79 139 structure_hole_1
#edge 79 140 structure_hole_1
#edge 79 141 structure_hole_1
#edge 79 142 structure_hole_1
#edge 79 143 structure_hole_1
#edge 79 144 structure_hole_1
#edge 79 145 structure_hole_1
#edge 79 146 structure_hole_1
#edge 80 81 structure_hole_1
#edge 80 82 structure_hole_1
#edge 80 83 structure_hole_1
#edge 80 84 structure_hole_1
#edge 80 85 structure_hole_1
#edge 80 86 structure_hole_1
#edge 80 87 structure_hole_1
#edge 80 88 structure_hole_1
#edge 80 89 structure_hole_1
#edge 80 90 structure_hole_1
#edge 80 91 structure_hole_1
#edge 80 92 structure_hole_1
#edge 80 93 structure_hole_2
#edge 80 94 structure_hole_1
#edge 80 95 structure_hole_1
#edge 80 96 structure_hole_1
#edge 80 97 structure_hole_1
#edge 80 98 structure_hole_1
#edge 80 99 structure_hole_1
#edge 80 100 structure_hole_1
#edge 80 101 structure_hole_1
#edge 80 102 structure_hole_1
#edge 80 103 structure_hole_1
#edge 80 104 structure_hole_1
#edge 80 105 structure_hole_1
#edge 80 106 structure_hole_1
#edge 80 107 structure_hole_1
#edge 80 108 structure_hole_1
#edge 80 109 structure_hole_1
#edge 80 110 structure_hole_1
#edge 80 111 structure_hole_1
#edge 80 112 structure_hole_1
#edge 80 113 structure_hole_1
#edge 80 114 structure_hole_1
#edge 80 115 structure_hole_1
#edge 80 116 structure_hole_1
#edge 80 117 structure_hole_1
#edge 80 118 structure_hole_1
#edge 80 119 structure_hole_1
#edge 80 120 structure_hole_1
#edge 80 121 structure_hole_1
#edge 80 122 structure_hole_1
#edge 80 123 structure_hole_1
#edge 80 124 structure_hole_1
#edge 80 125 structure_hole_1
#edge 80 126 structure_hole_1
#edge 80 127 structure_hole_1
#edge 80 128 structure_hole_1
#edge 80 129 structure_hole_1
#edge 80 130 structure_hole_1
#edge 80 131 structure_hole_1
#edge 80 132 structure_hole_1
#edge 80 133 structure_hole_1
#edge 80 134 structure_hole_1
#edge 80 135 structure_hole_1
#edge 80 136 structure_hole_1
#edge 80 137 structure_hole_1
#edge 80 138 structure_hole_1
#edge 80 139 structure_hole_1
#edge 80 140 structure_hole_1
#edge 80 141 structure_hole_1
#edge 80 142 structure_hole_1
#edge 80 143 structure_hole_1
#edge 80 144 structure_hole_1
#edge 80 145 structure_hole_1
#edge 80 146 structure_hole_1
#edge 81 82 structure_hole_2
#edge 81 83 structure_hole_2
#edge 81 84 structure_hole_2
#edge 81 85 structure_hole_2
#edge 81 86 structure_hole_1
#edge 81 87 structure_hole_2
#edge 81 88 structure_hole_2
#edge 81 89 structure_hole_2
#edge 81 90 structure_hole_2
#edge 81 91 structure_hole_2
#edge 81 92 structure_hole_2
#edge 81 93 structure_hole_1
#edge 81 94 structure_hole_2
#edge 81 95 structure_hole_1
#edge 81 96 structure_hole_1
#edge 81 97 structure_hole_2
#edge 81 98 structure_hole_1
#edge 81 99 structure_hole_2
#edge 81 100 structure_hole_2
#edge 81 101 structure_hole_1
#edge 81 102 structure_hole_2
#edge 81 103 structure_hole_1
#edge 81 104 structure_hole_1
#edge 81 105 structure_hole_1
#edge 81 106 structure_hole_1
#edge 81 107 structure_hole_1
#edge 81 108 structure_hole_1
#edge 81 109 structure_hole_1
#edge 81 110 structure_hole_1
#edge 81 111 structure_hole_1
#edge 81 112 structure_hole_1
#edge 81 113 structure_hole_1
#edge 81 114 structure_hole_1
#edge 81 115 structure_hole_1
#edge 81 116 structure_hole_2
#edge 81 117 structure_hole_1
#edge 81 118 structure_hole_2
#edge 81 119 structure_hole_1
#edge 81 120 structure_hole_2
#edge 81 121 structure_hole_1
#edge 81 122 structure_hole_1
#edge 81 123 structure_hole_1
#edge 81 124 structure_hole_2
#edge 81 125 structure_hole_1
#edge 81 126 structure_hole_1
#edge 81 127 structure_hole_1
#edge 81 128 structure_hole_1
#edge 81 129 structure_hole_1
#edge 81 130 structure_hole_1
#edge 81 131 structure_hole_1
#edge 81 132 structure_hole_1
#edge 81 133 structure_hole_1
#edge 81 134 structure_hole_1
#edge 81 135 structure_hole_1
#edge 81 136 structure_hole_1
#edge 81 137 structure_hole_1
#edge 81 138 structure_hole_1
#edge 81 139 structure_hole_1
#edge 81 140 structure_hole_1
#edge 81 141 structure_hole_1
#edge 81 142 structure_hole_1
#edge 81 143 structure_hole_1
#edge 81 144 structure_hole_1
#edge 81 145 structure_hole_1
#edge 81 146 structure_hole_1
#edge 82 83 structure_hole_1
#edge 82 84 structure_hole_1
#edge 82 85 structure_hole_1
#edge 82 86 structure_hole_1
#edge 82 87 structure_hole_1
#edge 82 88 structure_hole_1
#edge 82 89 structure_hole_1
#edge 82 90 structure_hole_1
#edge 82 91 structure_hole_1
#edge 82 92 structure_hole_1
#edge 82 93 structure_hole_1
#edge 82 94 structure_hole_1
#edge 82 95 structure_hole_1
#edge 82 96 structure_hole_1
#edge 82 97 structure_hole_1
#edge 82 98 structure_hole_2
#edge 82 99 structure_hole_1
#edge 82 100 structure_hole_1
#edge 82 101 structure_hole_1
#edge 82 102 structure_hole_2
#edge 82 103 structure_hole_1
#edge 82 104 structure_hole_1
#edge 82 105 structure_hole_1
#edge 82 106 structure_hole_1
#edge 82 107 structure_hole_1
#edge 82 108 structure_hole_1
#edge 82 109 structure_hole_1
#edge 82 110 structure_hole_1
#edge 82 111 structure_hole_1
#edge 82 112 structure_hole_1
#edge 82 113 structure_hole_1
#edge 82 114 structure_hole_2
#edge 82 115 structure_hole_1
#edge 82 116 structure_hole_1
#edge 82 117 structure_hole_1
#edge 82 118 structure_hole_1
#edge 82 119 structure_hole_1
#edge 82 120 structure_hole_1
#edge 82 121 structure_hole_1
#edge 82 122 structure_hole_1
#edge 82 123 structure_hole_1
#edge 82 124 structure_hole_1
#edge 82 125 structure_hole_1
#edge 82 126 structure_hole_1
#edge 82 127 structure_hole_1
#edge 82 128 structure_hole_1
#edge 82 129 structure_hole_1
#edge 82 130 structure_hole_1
#edge 82 131 structure_hole_1
#edge 82 132 structure_hole_1
#edge 82 133 structure_hole_1
#edge 82 134 structure_hole_1
#edge 82 135 structure_hole_1
#edge 82 136 structure_hole_1
#edge 82 137 structure_hole_1
#edge 82 138 structure_hole_1
#edge 82 139 structure_hole_1
#edge 82 140 structure_hole_1
#edge 82 141 structure_hole_1
#edge 82 142 structure_hole_1
#edge 82 143 structure_hole_1
#edge 82 144 structure_hole_1
#edge 82 145 structure_hole_1
#edge 82 146 structure_hole_1
#edge 83 84 structure_hole_2
#edge 83 85 structure_hole_2
#edge 83 86 structure_hole_1
#edge 83 87 structure_hole_2
#edge 83 88 structure_hole_1
#edge 83 89 structure_hole_1
#edge 83 90 structure_hole_2
#edge 83 91 structure_hole_1
#edge 83 92 structure_hole_2
#edge 83 93 structure_hole_2
#edge 83 94 structure_hole_2
#edge 83 95 structure_hole_2
#edge 83 96 structure_hole_2
#edge 83 97 structure_hole_2
#edge 83 98 structure_hole_2
#edge 83 99 structure_hole_1
#edge 83 100 structure_hole_1
#edge 83 101 structure_hole_2
#edge 83 102 structure_hole_2
#edge 83 103 structure_hole_1
#edge 83 104 structure_hole_1
#edge 83 105 structure_hole_1
#edge 83 106 structure_hole_1
#edge 83 107 structure_hole_2
#edge 83 108 structure_hole_1
#edge 83 109 structure_hole_2
#edge 83 110 structure_hole_1
#edge 83 111 structure_hole_2
#edge 83 112 structure_hole_1
#edge 83 113 structure_hole_2
#edge 83 114 structure_hole_1
#edge 83 115 structure_hole_1
#edge 83 116 structure_hole_2
#edge 83 117 structure_hole_1
#edge 83 118 structure_hole_1
#edge 83 119 structure_hole_1
#edge 83 120 structure_hole_1
#edge 83 121 structure_hole_1
#edge 83 122 structure_hole_2
#edge 83 123 structure_hole_1
#edge 83 124 structure_hole_1
#edge 83 125 structure_hole_1
#edge 83 126 structure_hole_1
#edge 83 127 structure_hole_1
#edge 83 128 structure_hole_1
#edge 83 129 structure_hole_1
#edge 83 130 structure_hole_1
#edge 83 131 structure_hole_1
#edge 83 132 structure_hole_1
#edge 83 133 structure_hole_2
#edge 83 134 structure_hole_2
#edge 83 135 structure_hole_2
#edge 83 136 structure_hole_2
#edge 83 137 structure_hole_1
#edge 83 138 structure_hole_1
#edge 83 139 structure_hole_1
#edge 83 140 structure_hole_2
#edge 83 141 structure_hole_1
#edge 83 142 structure_hole_2
#edge 83 143 structure_hole_1
#edge 83 144 structure_hole_1
#edge 83 145 structure_hole_1
#edge 83 146 structure_hole_1
#edge 84 85 structure_hole_2
#edge 84 86 structure_hole_1
#edge 84 87 structure_hole_2
#edge 84 88 structure_hole_1
#edge 84 89 structure_hole_2
#edge 84 90 structure_hole_1
#edge 84 91 structure_hole_2
#edge 84 92 structure_hole_1
#edge 84 93 structure_hole_1
#edge 84 94 structure_hole_1
#edge 84 95 structure_hole_1
#edge 84 96 structure_hole_1
#edge 84 97 structure_hole_1
#edge 84 98 structure_hole_2
#edge 84 99 structure_hole_1
#edge 84 100 structure_hole_1
#edge 84 101 structure_hole_1
#edge 84 102 structure_hole_2
#edge 84 103 structure_hole_1
#edge 84 104 structure_hole_1
#edge 84 105 structure_hole_1
#edge 84 106 structure_hole_1
#edge 84 107 structure_hole_2
#edge 84 108 structure_hole_1
#edge 84 109 structure_hole_2
#edge 84 110 structure_hole_1
#edge 84 111 structure_hole_2
#edge 84 112 structure_hole_1
#edge 84 113 structure_hole_1
#edge 84 114 structure_hole_1
#edge 84 115 structure_hole_1
#edge 84 116 structure_hole_2
#edge 84 117 structure_hole_1
#edge 84 118 structure_hole_1
#edge 84 119 structure_hole_1
#edge 84 120 structure_hole_1
#edge 84 121 structure_hole_2
#edge 84 122 structure_hole_1
#edge 84 123 structure_hole_1
#edge 84 124 structure_hole_1
#edge 84 125 structure_hole_1
#edge 84 126 structure_hole_1
#edge 84 127 structure_hole_1
#edge 84 128 structure_hole_1
#edge 84 129 structure_hole_1
#edge 84 130 structure_hole_2
#edge 84 131 structure_hole_1
#edge 84 132 structure_hole_1
#edge 84 133 structure_hole_2
#edge 84 134 structure_hole_1
#edge 84 135 structure_hole_1
#edge 84 136 structure_hole_1
#edge 84 137 structure_hole_1
#edge 84 138 structure_hole_1
#edge 84 139 structure_hole_1
#edge 84 140 structure_hole_1
#edge 84 141 structure_hole_1
#edge 84 142 structure_hole_1
#edge 84 143 structure_hole_1
#edge 84 144 structure_hole_1
#edge 84 145 structure_hole_1
#edge 84 146 structure_hole_1
#edge 85 86 structure_hole_1
#edge 85 87 structure_hole_2
#edge 85 88 structure_hole_2
#edge 85 89 structure_hole_2
#edge 85 90 structure_hole_2
#edge 85 91 structure_hole_1
#edge 85 92 structure_hole_2
#edge 85 93 structure_hole_1
#edge 85 94 structure_hole_1
#edge 85 95 structure_hole_1
#edge 85 96 structure_hole_1
#edge 85 97 structure_hole_2
#edge 85 98 structure_hole_1
#edge 85 99 structure_hole_1
#edge 85 100 structure_hole_2
#edge 85 101 structure_hole_1
#edge 85 102 structure_hole_1
#edge 85 103 structure_hole_1
#edge 85 104 structure_hole_1
#edge 85 105 structure_hole_1
#edge 85 106 structure_hole_1
#edge 85 107 structure_hole_2
#edge 85 108 structure_hole_1
#edge 85 109 structure_hole_1
#edge 85 110 structure_hole_1
#edge 85 111 structure_hole_2
#edge 85 112 structure_hole_1
#edge 85 113 structure_hole_1
#edge 85 114 structure_hole_2
#edge 85 115 structure_hole_1
#edge 85 116 structure_hole_1
#edge 85 117 structure_hole_1
#edge 85 118 structure_hole_1
#edge 85 119 structure_hole_1
#edge 85 120 structure_hole_1
#edge 85 121 structure_hole_1
#edge 85 122 structure_hole_1
#edge 85 123 structure_hole_1
#edge 85 124 structure_hole_1
#edge 85 125 structure_hole_1
#edge 85 126 structure_hole_1
#edge 85 127 structure_hole_1
#edge 85 128 structure_hole_1
#edge 85 129 structure_hole_1
#edge 85 130 structure_hole_1
#edge 85 131 structure_hole_1
#edge 85 132 structure_hole_1
#edge 85 133 structure_hole_1
#edge 85 134 structure_hole_1
#edge 85 135 structure_hole_2
#edge 85 136 structure_hole_1
#edge 85 137 structure_hole_1
#edge 85 138 structure_hole_1
#edge 85 139 structure_hole_1
#edge 85 140 structure_hole_1
#edge 85 141 structure_hole_1
#edge 85 142 structure_hole_1
#edge 85 143 structure_hole_1
#edge 85 144 structure_hole_1
#edge 85 145 structure_hole_1
#edge 85 146 structure_hole_1
#edge 86 87 structure_hole_1
#edge 86 88 structure_hole_1
#edge 86 89 structure_hole_1
#edge 86 90 structure_hole_1
#edge 86 91 structure_hole_1
#edge 86 92 structure_hole_1
#edge 86 93 structure_hole_1
#edge 86 94 structure_hole_1
#edge 86 95 structure_hole_1
#edge 86 96 structure_hole_1
#edge 86 97 structure_hole_1
#edge 86 98 structure_hole_1
#edge 86 99 structure_hole_1
#edge 86 100 structure_hole_1
#edge 86 101 structure_hole_1
#edge 86 102 structure_hole_1
#edge 86 103 structure_hole_1
#edge 86 104 structure_hole_1
#edge 86 105 structure_hole_1
#edge 86 106 structure_hole_1
#edge 86 107 structure_hole_1
#edge 86 108 structure_hole_1
#edge 86 109 structure_hole_1
#edge 86 110 structure_hole_1
#edge 86 111 structure_hole_1
#edge 86 112 structure_hole_1
#edge 86 113 structure_hole_1
#edge 86 114 structure_hole_1
#edge 86 115 structure_hole_1
#edge 86 116 structure_hole_1
#edge 86 117 structure_hole_1
#edge 86 118 structure_hole_1
#edge 86 119 structure_hole_1
#edge 86 120 structure_hole_1
#edge 86 121 structure_hole_1
#edge 86 122 structure_hole_1
#edge 86 123 structure_hole_1
#edge 86 124 structure_hole_1
#edge 86 125 structure_hole_1
#edge 86 126 structure_hole_1
#edge 86 127 structure_hole_1
#edge 86 128 structure_hole_1
#edge 86 129 structure_hole_1
#edge 86 130 structure_hole_1
#edge 86 131 structure_hole_1
#edge 86 132 structure_hole_1
#edge 86 133 structure_hole_1
#edge 86 134 structure_hole_1
#edge 86 135 structure_hole_1
#edge 86 136 structure_hole_1
#edge 86 137 structure_hole_1
#edge 86 138 structure_hole_1
#edge 86 139 structure_hole_1
#edge 86 140 structure_hole_1
#edge 86 141 structure_hole_1
#edge 86 142 structure_hole_1
#edge 86 143 structure_hole_1
#edge 86 144 structure_hole_1
#edge 86 145 structure_hole_1
#edge 86 146 structure_hole_1
#edge 87 88 structure_hole_1
#edge 87 89 structure_hole_1
#edge 87 90 structure_hole_1
#edge 87 91 structure_hole_1
#edge 87 92 structure_hole_1
#edge 87 93 structure_hole_1
#edge 87 94 structure_hole_1
#edge 87 95 structure_hole_1
#edge 87 96 structure_hole_1
#edge 87 97 structure_hole_1
#edge 87 98 structure_hole_1
#edge 87 99 structure_hole_1
#edge 87 100 structure_hole_1
#edge 87 101 structure_hole_1
#edge 87 102 structure_hole_1
#edge 87 103 structure_hole_1
#edge 87 104 structure_hole_2
#edge 87 105 structure_hole_1
#edge 87 106 structure_hole_1
#edge 87 107 structure_hole_2
#edge 87 108 structure_hole_1
#edge 87 109 structure_hole_1
#edge 87 110 structure_hole_1
#edge 87 111 structure_hole_2
#edge 87 112 structure_hole_1
#edge 87 113 structure_hole_1
#edge 87 114 structure_hole_1
#edge 87 115 structure_hole_1
#edge 87 116 structure_hole_2
#edge 87 117 structure_hole_1
#edge 87 118 structure_hole_1
#edge 87 119 structure_hole_1
#edge 87 120 structure_hole_2
#edge 87 121 structure_hole_1
#edge 87 122 structure_hole_2
#edge 87 123 structure_hole_1
#edge 87 124 structure_hole_1
#edge 87 125 structure_hole_1
#edge 87 126 structure_hole_1
#edge 87 127 structure_hole_1
#edge 87 128 structure_hole_2
#edge 87 129 structure_hole_1
#edge 87 130 structure_hole_1
#edge 87 131 structure_hole_1
#edge 87 132 structure_hole_1
#edge 87 133 structure_hole_1
#edge 87 134 structure_hole_1
#edge 87 135 structure_hole_1
#edge 87 136 structure_hole_1
#edge 87 137 structure_hole_1
#edge 87 138 structure_hole_1
#edge 87 139 structure_hole_1
#edge 87 140 structure_hole_1
#edge 87 141 structure_hole_1
#edge 87 142 structure_hole_1
#edge 87 143 structure_hole_1
#edge 87 144 structure_hole_1
#edge 87 145 structure_hole_1
#edge 87 146 structure_hole_1
#edge 88 89 structure_hole_1
#edge 88 90 structure_hole_1
#edge 88 91 structure_hole_1
#edge 88 92 structure_hole_1
#edge 88 93 structure_hole_1
#edge 88 94 structure_hole_2
#edge 88 95 structure_hole_1
#edge 88 96 structure_hole_1
#edge 88 97 structure_hole_1
#edge 88 98 structure_hole_2
#edge 88 99 structure_hole_2
#edge 88 100 structure_hole_1
#edge 88 101 structure_hole_2
