+1 SlashdotCommonNeighbor_49:1 SlashdotDirected_A_OUT_177:1 SlashdotDirected_B_OUT_201:1 SlashdotDirected_A_IN_573:1 SlashdotDirected_B_IN_309:1 SlashdotDEBREE_A_666:1 SlashdotDEBREE_B_478:1
+0 SlashdotCommonNeighbor_7:1 SlashdotDirected_A_OUT_1:1 SlashdotDirected_B_OUT_155:1 SlashdotDirected_A_IN_987:1 SlashdotDirected_B_IN_6:1 SlashdotDEBREE_A_988:1 SlashdotDEBREE_B_157:1
?1 SlashdotCommonNeighbor_12:1 SlashdotDirected_A_OUT_1:1 SlashdotDirected_B_OUT_132:1 SlashdotDirected_A_IN_987:1 SlashdotDirected_B_IN_3:1 SlashdotDEBREE_A_988:1 SlashdotDEBREE_B_133:1
?0 SlashdotCommonNeighbor_2:1 SlashdotDirected_A_OUT_1:1 SlashdotDirected_B_OUT_3:1 SlashdotDirected_A_IN_987:1 SlashdotDirected_B_IN_0:1 SlashdotDEBREE_A_988:1 SlashdotDEBREE_B_3:1
?1 SlashdotCommonNeighbor_11:1 SlashdotDirected_A_OUT_185:1 SlashdotDirected_B_OUT_0:1 SlashdotDirected_A_IN_408:1 SlashdotDirected_B_IN_75:1 SlashdotDEBREE_A_559:1 SlashdotDEBREE_B_75:1
?1 SlashdotCommonNeighbor_76:1 SlashdotDirected_A_OUT_185:1 SlashdotDirected_B_OUT_5:1 SlashdotDirected_A_IN_408:1 SlashdotDirected_B_IN_661:1 SlashdotDEBREE_A_559:1 SlashdotDEBREE_B_664:1
+1 SlashdotCommonNeighbor_90:1 SlashdotDirected_A_OUT_185:1 SlashdotDirected_B_OUT_213:1 SlashdotDirected_A_IN_408:1 SlashdotDirected_B_IN_504:1 SlashdotDEBREE_A_559:1 SlashdotDEBREE_B_611:1
+1 SlashdotCommonNeighbor_20:1 SlashdotDirected_A_OUT_185:1 SlashdotDirected_B_OUT_199:1 SlashdotDirected_A_IN_408:1 SlashdotDirected_B_IN_33:1 SlashdotDEBREE_A_559:1 SlashdotDEBREE_B_225:1
+1 SlashdotCommonNeighbor_8:1 SlashdotDirected_A_OUT_185:1 SlashdotDirected_B_OUT_201:1 SlashdotDirected_A_IN_408:1 SlashdotDirected_B_IN_10:1 SlashdotDEBREE_A_559:1 SlashdotDEBREE_B_202:1
+0 SlashdotCommonNeighbor_12:1 SlashdotDirected_A_OUT_185:1 SlashdotDirected_B_OUT_201:1 SlashdotDirected_A_IN_408:1 SlashdotDirected_B_IN_32:1 SlashdotDEBREE_A_559:1 SlashdotDEBREE_B_218:1
+0 SlashdotCommonNeighbor_6:1 SlashdotDirected_A_OUT_185:1 SlashdotDirected_B_OUT_67:1 SlashdotDirected_A_IN_408:1 SlashdotDirected_B_IN_8:1 SlashdotDEBREE_A_559:1 SlashdotDEBREE_B_67:1
+1 SlashdotCommonNeighbor_0:1 SlashdotDirected_A_OUT_185:1 SlashdotDirected_B_OUT_10:1 SlashdotDirected_A_IN_408:1 SlashdotDirected_B_IN_34:1 SlashdotDEBREE_A_559:1 SlashdotDEBREE_B_43:1
?1 SlashdotCommonNeighbor_17:1 SlashdotDirected_A_OUT_185:1 SlashdotDirected_B_OUT_200:1 SlashdotDirected_A_IN_408:1 SlashdotDirected_B_IN_11:1 SlashdotDEBREE_A_559:1 SlashdotDEBREE_B_200:1
?0 SlashdotCommonNeighbor_10:1 SlashdotDirected_A_OUT_185:1 SlashdotDirected_B_OUT_50:1 SlashdotDirected_A_IN_408:1 SlashdotDirected_B_IN_10:1 SlashdotDEBREE_A_559:1 SlashdotDEBREE_B_56:1
?1 SlashdotCommonNeighbor_4:1 SlashdotDirected_A_OUT_185:1 SlashdotDirected_B_OUT_35:1 SlashdotDirected_A_IN_408:1 SlashdotDirected_B_IN_3:1 SlashdotDEBREE_A_559:1 SlashdotDEBREE_B_36:1
?1 SlashdotCommonNeighbor_8:1 SlashdotDirected_A_OUT_185:1 SlashdotDirected_B_OUT_155:1 SlashdotDirected_A_IN_408:1 SlashdotDirected_B_IN_6:1 SlashdotDEBREE_A_559:1 SlashdotDEBREE_B_157:1
?0 SlashdotCommonNeighbor_15:1 SlashdotDirected_A_OUT_185:1 SlashdotDirected_B_OUT_142:1 SlashdotDirected_A_IN_408:1 SlashdotDirected_B_IN_5:1 SlashdotDEBREE_A_559:1 SlashdotDEBREE_B_143:1
?0 SlashdotCommonNeighbor_16:1 SlashdotDirected_A_OUT_185:1 SlashdotDirected_B_OUT_132:1 SlashdotDirected_A_IN_408:1 SlashdotDirected_B_IN_3:1 SlashdotDEBREE_A_559:1 SlashdotDEBREE_B_133:1
+1 SlashdotCommonNeighbor_1:1 SlashdotDirected_A_OUT_185:1 SlashdotDirected_B_OUT_0:1 SlashdotDirected_A_IN_408:1 SlashdotDirected_B_IN_11:1 SlashdotDEBREE_A_559:1 SlashdotDEBREE_B_11:1
+1 SlashdotCommonNeighbor_0:1 SlashdotDirected_A_OUT_185:1 SlashdotDirected_B_OUT_0:1 SlashdotDirected_A_IN_408:1 SlashdotDirected_B_IN_1:1 SlashdotDEBREE_A_559:1 SlashdotDEBREE_B_1:1
?0 SlashdotCommonNeighbor_8:1 SlashdotDirected_A_OUT_356:1 SlashdotDirected_B_OUT_5:1 SlashdotDirected_A_IN_45:1 SlashdotDirected_B_IN_661:1 SlashdotDEBREE_A_373:1 SlashdotDEBREE_B_664:1
+1 SlashdotCommonNeighbor_10:1 SlashdotDirected_A_OUT_356:1 SlashdotDirected_B_OUT_87:1 SlashdotDirected_A_IN_45:1 SlashdotDirected_B_IN_154:1 SlashdotDEBREE_A_373:1 SlashdotDEBREE_B_220:1
?0 SlashdotCommonNeighbor_13:1 SlashdotDirected_A_OUT_356:1 SlashdotDirected_B_OUT_22:1 SlashdotDirected_A_IN_45:1 SlashdotDirected_B_IN_29:1 SlashdotDEBREE_A_373:1 SlashdotDEBREE_B_43:1
?0 SlashdotCommonNeighbor_5:1 SlashdotDirected_A_OUT_356:1 SlashdotDirected_B_OUT_12:1 SlashdotDirected_A_IN_45:1 SlashdotDirected_B_IN_82:1 SlashdotDEBREE_A_373:1 SlashdotDEBREE_B_92:1
?0 SlashdotCommonNeighbor_1:1 SlashdotDirected_A_OUT_356:1 SlashdotDirected_B_OUT_0:1 SlashdotDirected_A_IN_45:1 SlashdotDirected_B_IN_75:1 SlashdotDEBREE_A_373:1 SlashdotDEBREE_B_75:1
+1 SlashdotCommonNeighbor_1:1 SlashdotDirected_A_OUT_356:1 SlashdotDirected_B_OUT_3:1 SlashdotDirected_A_IN_45:1 SlashdotDirected_B_IN_55:1 SlashdotDEBREE_A_373:1 SlashdotDEBREE_B_57:1
+1 SlashdotCommonNeighbor_0:1 SlashdotDirected_A_OUT_356:1 SlashdotDirected_B_OUT_0:1 SlashdotDirected_A_IN_45:1 SlashdotDirected_B_IN_27:1 SlashdotDEBREE_A_373:1 SlashdotDEBREE_B_27:1
+0 SlashdotCommonNeighbor_0:1 SlashdotDirected_A_OUT_356:1 SlashdotDirected_B_OUT_1:1 SlashdotDirected_A_IN_45:1 SlashdotDirected_B_IN_2:1 SlashdotDEBREE_A_373:1 SlashdotDEBREE_B_2:1
?0 SlashdotCommonNeighbor_4:1 SlashdotDirected_A_OUT_23:1 SlashdotDirected_B_OUT_201:1 SlashdotDirected_A_IN_116:1 SlashdotDirected_B_IN_27:1 SlashdotDEBREE_A_130:1 SlashdotDEBREE_B_215:1
+1 SlashdotCommonNeighbor_7:1 SlashdotDirected_A_OUT_23:1 SlashdotDirected_B_OUT_293:1 SlashdotDirected_A_IN_116:1 SlashdotDirected_B_IN_31:1 SlashdotDEBREE_A_130:1 SlashdotDEBREE_B_297:1
+1 SlashdotCommonNeighbor_6:1 SlashdotDirected_A_OUT_23:1 SlashdotDirected_B_OUT_201:1 SlashdotDirected_A_IN_116:1 SlashdotDirected_B_IN_105:1 SlashdotDEBREE_A_130:1 SlashdotDEBREE_B_266:1
+0 SlashdotCommonNeighbor_6:1 SlashdotDirected_A_OUT_23:1 SlashdotDirected_B_OUT_95:1 SlashdotDirected_A_IN_116:1 SlashdotDirected_B_IN_28:1 SlashdotDEBREE_A_130:1 SlashdotDEBREE_B_111:1
?0 SlashdotCommonNeighbor_7:1 SlashdotDirected_A_OUT_201:1 SlashdotDirected_B_OUT_6:1 SlashdotDirected_A_IN_27:1 SlashdotDirected_B_IN_438:1 SlashdotDEBREE_A_215:1 SlashdotDEBREE_B_442:1
+0 SlashdotCommonNeighbor_11:1 SlashdotDirected_A_OUT_201:1 SlashdotDirected_B_OUT_5:1 SlashdotDirected_A_IN_27:1 SlashdotDirected_B_IN_661:1 SlashdotDEBREE_A_215:1 SlashdotDEBREE_B_664:1
?1 SlashdotCommonNeighbor_3:1 SlashdotDirected_A_OUT_201:1 SlashdotDirected_B_OUT_5:1 SlashdotDirected_A_IN_27:1 SlashdotDirected_B_IN_145:1 SlashdotDEBREE_A_215:1 SlashdotDEBREE_B_150:1
+1 SlashdotCommonNeighbor_11:1 SlashdotDirected_A_OUT_201:1 SlashdotDirected_B_OUT_213:1 SlashdotDirected_A_IN_27:1 SlashdotDirected_B_IN_504:1 SlashdotDEBREE_A_215:1 SlashdotDEBREE_B_611:1
?0 SlashdotCommonNeighbor_10:1 SlashdotDirected_A_OUT_201:1 SlashdotDirected_B_OUT_201:1 SlashdotDirected_A_IN_27:1 SlashdotDirected_B_IN_8:1 SlashdotDEBREE_A_215:1 SlashdotDEBREE_B_202:1
?0 SlashdotCommonNeighbor_2:1 SlashdotDirected_A_OUT_0:1 SlashdotDirected_B_OUT_246:1 SlashdotDirected_A_IN_75:1 SlashdotDirected_B_IN_116:1 SlashdotDEBREE_A_75:1 SlashdotDEBREE_B_327:1
?1 SlashdotCommonNeighbor_11:1 SlashdotDirected_A_OUT_200:1 SlashdotDirected_B_OUT_5:1 SlashdotDirected_A_IN_70:1 SlashdotDirected_B_IN_661:1 SlashdotDEBREE_A_246:1 SlashdotDEBREE_B_664:1
?1 SlashdotCommonNeighbor_4:1 SlashdotDirected_A_OUT_200:1 SlashdotDirected_B_OUT_16:1 SlashdotDirected_A_IN_70:1 SlashdotDirected_B_IN_10:1 SlashdotDEBREE_A_246:1 SlashdotDEBREE_B_26:1
?0 SlashdotCommonNeighbor_1:1 SlashdotDirected_A_OUT_6:1 SlashdotDirected_B_OUT_102:1 SlashdotDirected_A_IN_438:1 SlashdotDirected_B_IN_12:1 SlashdotDEBREE_A_442:1 SlashdotDEBREE_B_111:1
?1 SlashdotCommonNeighbor_2:1 SlashdotDirected_A_OUT_6:1 SlashdotDirected_B_OUT_18:1 SlashdotDirected_A_IN_438:1 SlashdotDirected_B_IN_14:1 SlashdotDEBREE_A_442:1 SlashdotDEBREE_B_22:1
?1 SlashdotCommonNeighbor_7:1 SlashdotDirected_A_OUT_6:1 SlashdotDirected_B_OUT_31:1 SlashdotDirected_A_IN_438:1 SlashdotDirected_B_IN_15:1 SlashdotDEBREE_A_442:1 SlashdotDEBREE_B_44:1
?1 SlashdotCommonNeighbor_15:1 SlashdotDirected_A_OUT_6:1 SlashdotDirected_B_OUT_201:1 SlashdotDirected_A_IN_438:1 SlashdotDirected_B_IN_105:1 SlashdotDEBREE_A_442:1 SlashdotDEBREE_B_266:1
+1 SlashdotCommonNeighbor_2:1 SlashdotDirected_A_OUT_6:1 SlashdotDirected_B_OUT_46:1 SlashdotDirected_A_IN_438:1 SlashdotDirected_B_IN_10:1 SlashdotDEBREE_A_442:1 SlashdotDEBREE_B_50:1
?1 SlashdotCommonNeighbor_8:1 SlashdotDirected_A_OUT_6:1 SlashdotDirected_B_OUT_68:1 SlashdotDirected_A_IN_438:1 SlashdotDirected_B_IN_41:1 SlashdotDEBREE_A_442:1 SlashdotDEBREE_B_99:1
+1 SlashdotCommonNeighbor_1:1 SlashdotDirected_A_OUT_6:1 SlashdotDirected_B_OUT_10:1 SlashdotDirected_A_IN_438:1 SlashdotDirected_B_IN_5:1 SlashdotDEBREE_A_442:1 SlashdotDEBREE_B_13:1
+0 SlashdotCommonNeighbor_0:1 SlashdotDirected_A_OUT_6:1 SlashdotDirected_B_OUT_1:1 SlashdotDirected_A_IN_438:1 SlashdotDirected_B_IN_0:1 SlashdotDEBREE_A_442:1 SlashdotDEBREE_B_1:1
?1 SlashdotCommonNeighbor_3:1 SlashdotDirected_A_OUT_128:1 SlashdotDirected_B_OUT_38:1 SlashdotDirected_A_IN_6:1 SlashdotDirected_B_IN_23:1 SlashdotDEBREE_A_128:1 SlashdotDEBREE_B_52:1
?1 SlashdotCommonNeighbor_7:1 SlashdotDirected_A_OUT_5:1 SlashdotDirected_B_OUT_201:1 SlashdotDirected_A_IN_661:1 SlashdotDirected_B_IN_25:1 SlashdotDEBREE_A_664:1 SlashdotDEBREE_B_211:1
?1 SlashdotCommonNeighbor_87:1 SlashdotDirected_A_OUT_5:1 SlashdotDirected_B_OUT_213:1 SlashdotDirected_A_IN_661:1 SlashdotDirected_B_IN_504:1 SlashdotDEBREE_A_664:1 SlashdotDEBREE_B_611:1
?0 SlashdotCommonNeighbor_7:1 SlashdotDirected_A_OUT_5:1 SlashdotDirected_B_OUT_201:1 SlashdotDirected_A_IN_661:1 SlashdotDirected_B_IN_10:1 SlashdotDEBREE_A_664:1 SlashdotDEBREE_B_202:1
?1 SlashdotCommonNeighbor_4:1 SlashdotDirected_A_OUT_5:1 SlashdotDirected_B_OUT_62:1 SlashdotDirected_A_IN_661:1 SlashdotDirected_B_IN_14:1 SlashdotDEBREE_A_664:1 SlashdotDEBREE_B_67:1
+0 SlashdotCommonNeighbor_11:1 SlashdotDirected_A_OUT_5:1 SlashdotDirected_B_OUT_201:1 SlashdotDirected_A_IN_661:1 SlashdotDirected_B_IN_32:1 SlashdotDEBREE_A_664:1 SlashdotDEBREE_B_218:1
+1 SlashdotCommonNeighbor_14:1 SlashdotDirected_A_OUT_5:1 SlashdotDirected_B_OUT_246:1 SlashdotDirected_A_IN_661:1 SlashdotDirected_B_IN_116:1 SlashdotDEBREE_A_664:1 SlashdotDEBREE_B_327:1
?1 SlashdotCommonNeighbor_3:1 SlashdotDirected_A_OUT_5:1 SlashdotDirected_B_OUT_49:1 SlashdotDirected_A_IN_661:1 SlashdotDirected_B_IN_6:1 SlashdotDEBREE_A_664:1 SlashdotDEBREE_B_49:1
?0 SlashdotCommonNeighbor_8:1 SlashdotDirected_A_OUT_5:1 SlashdotDirected_B_OUT_95:1 SlashdotDirected_A_IN_661:1 SlashdotDirected_B_IN_28:1 SlashdotDEBREE_A_664:1 SlashdotDEBREE_B_111:1
?1 SlashdotCommonNeighbor_6:1 SlashdotDirected_A_OUT_5:1 SlashdotDirected_B_OUT_65:1 SlashdotDirected_A_IN_661:1 SlashdotDirected_B_IN_22:1 SlashdotDEBREE_A_664:1 SlashdotDEBREE_B_81:1
+1 SlashdotCommonNeighbor_8:1 SlashdotDirected_A_OUT_5:1 SlashdotDirected_B_OUT_68:1 SlashdotDirected_A_IN_661:1 SlashdotDirected_B_IN_41:1 SlashdotDEBREE_A_664:1 SlashdotDEBREE_B_99:1
+0 SlashdotCommonNeighbor_8:1 SlashdotDirected_A_OUT_5:1 SlashdotDirected_B_OUT_201:1 SlashdotDirected_A_IN_661:1 SlashdotDirected_B_IN_14:1 SlashdotDEBREE_A_664:1 SlashdotDEBREE_B_204:1
?1 SlashdotCommonNeighbor_4:1 SlashdotDirected_A_OUT_5:1 SlashdotDirected_B_OUT_122:1 SlashdotDirected_A_IN_661:1 SlashdotDirected_B_IN_17:1 SlashdotDEBREE_A_664:1 SlashdotDEBREE_B_132:1
+1 SlashdotCommonNeighbor_3:1 SlashdotDirected_A_OUT_5:1 SlashdotDirected_B_OUT_99:1 SlashdotDirected_A_IN_661:1 SlashdotDirected_B_IN_4:1 SlashdotDEBREE_A_664:1 SlashdotDEBREE_B_100:1
?1 SlashdotCommonNeighbor_7:1 SlashdotDirected_A_OUT_5:1 SlashdotDirected_B_OUT_185:1 SlashdotDirected_A_IN_661:1 SlashdotDirected_B_IN_20:1 SlashdotDEBREE_A_664:1 SlashdotDEBREE_B_198:1
?0 SlashdotCommonNeighbor_3:1 SlashdotDirected_A_OUT_5:1 SlashdotDirected_B_OUT_60:1 SlashdotDirected_A_IN_661:1 SlashdotDirected_B_IN_4:1 SlashdotDEBREE_A_664:1 SlashdotDEBREE_B_61:1
?0 SlashdotCommonNeighbor_9:1 SlashdotDirected_A_OUT_5:1 SlashdotDirected_B_OUT_200:1 SlashdotDirected_A_IN_661:1 SlashdotDirected_B_IN_13:1 SlashdotDEBREE_A_664:1 SlashdotDEBREE_B_203:1
?1 SlashdotCommonNeighbor_4:1 SlashdotDirected_A_OUT_5:1 SlashdotDirected_B_OUT_50:1 SlashdotDirected_A_IN_661:1 SlashdotDirected_B_IN_10:1 SlashdotDEBREE_A_664:1 SlashdotDEBREE_B_56:1
+1 SlashdotCommonNeighbor_6:1 SlashdotDirected_A_OUT_5:1 SlashdotDirected_B_OUT_9:1 SlashdotDirected_A_IN_661:1 SlashdotDirected_B_IN_18:1 SlashdotDEBREE_A_664:1 SlashdotDEBREE_B_27:1
+1 SlashdotCommonNeighbor_4:1 SlashdotDirected_A_OUT_5:1 SlashdotDirected_B_OUT_97:1 SlashdotDirected_A_IN_661:1 SlashdotDirected_B_IN_10:1 SlashdotDEBREE_A_664:1 SlashdotDEBREE_B_99:1
+0 SlashdotCommonNeighbor_6:1 SlashdotDirected_A_OUT_5:1 SlashdotDirected_B_OUT_48:1 SlashdotDirected_A_IN_661:1 SlashdotDirected_B_IN_26:1 SlashdotDEBREE_A_664:1 SlashdotDEBREE_B_64:1
?0 SlashdotCommonNeighbor_5:1 SlashdotDirected_A_OUT_5:1 SlashdotDirected_B_OUT_142:1 SlashdotDirected_A_IN_661:1 SlashdotDirected_B_IN_5:1 SlashdotDEBREE_A_664:1 SlashdotDEBREE_B_143:1
+0 SlashdotCommonNeighbor_5:1 SlashdotDirected_A_OUT_5:1 SlashdotDirected_B_OUT_114:1 SlashdotDirected_A_IN_661:1 SlashdotDirected_B_IN_12:1 SlashdotDEBREE_A_664:1 SlashdotDEBREE_B_119:1
+0 SlashdotCommonNeighbor_0:1 SlashdotDirected_A_OUT_5:1 SlashdotDirected_B_OUT_21:1 SlashdotDirected_A_IN_661:1 SlashdotDirected_B_IN_2:1 SlashdotDEBREE_A_664:1 SlashdotDEBREE_B_23:1
+0 SlashdotCommonNeighbor_1:1 SlashdotDirected_A_OUT_5:1 SlashdotDirected_B_OUT_18:1 SlashdotDirected_A_IN_661:1 SlashdotDirected_B_IN_0:1 SlashdotDEBREE_A_664:1 SlashdotDEBREE_B_18:1
?1 SlashdotCommonNeighbor_1:1 SlashdotDirected_A_OUT_1:1 SlashdotDirected_B_OUT_97:1 SlashdotDirected_A_IN_46:1 SlashdotDirected_B_IN_10:1 SlashdotDEBREE_A_47:1 SlashdotDEBREE_B_99:1
+1 SlashdotCommonNeighbor_2:1 SlashdotDirected_A_OUT_21:1 SlashdotDirected_B_OUT_201:1 SlashdotDirected_A_IN_35:1 SlashdotDirected_B_IN_25:1 SlashdotDEBREE_A_52:1 SlashdotDEBREE_B_211:1
+1 SlashdotCommonNeighbor_0:1 SlashdotDirected_A_OUT_21:1 SlashdotDirected_B_OUT_24:1 SlashdotDirected_A_IN_35:1 SlashdotDirected_B_IN_16:1 SlashdotDEBREE_A_52:1 SlashdotDEBREE_B_29:1
?1 SlashdotCommonNeighbor_1:1 SlashdotDirected_A_OUT_21:1 SlashdotDirected_B_OUT_114:1 SlashdotDirected_A_IN_47:1 SlashdotDirected_B_IN_12:1 SlashdotDEBREE_A_64:1 SlashdotDEBREE_B_119:1
?1 SlashdotCommonNeighbor_9:1 SlashdotDirected_A_OUT_5:1 SlashdotDirected_B_OUT_201:1 SlashdotDirected_A_IN_145:1 SlashdotDirected_B_IN_45:1 SlashdotDEBREE_A_150:1 SlashdotDEBREE_B_233:1
?1 SlashdotCommonNeighbor_0:1 SlashdotDirected_A_OUT_5:1 SlashdotDirected_B_OUT_50:1 SlashdotDirected_A_IN_145:1 SlashdotDirected_B_IN_10:1 SlashdotDEBREE_A_150:1 SlashdotDEBREE_B_56:1
+1 SlashdotCommonNeighbor_6:1 SlashdotDirected_A_OUT_201:1 SlashdotDirected_B_OUT_201:1 SlashdotDirected_A_IN_25:1 SlashdotDirected_B_IN_117:1 SlashdotDEBREE_A_211:1 SlashdotDEBREE_B_239:1
+1 SlashdotCommonNeighbor_0:1 SlashdotDirected_A_OUT_201:1 SlashdotDirected_B_OUT_0:1 SlashdotDirected_A_IN_25:1 SlashdotDirected_B_IN_27:1 SlashdotDEBREE_A_211:1 SlashdotDEBREE_B_27:1
?0 SlashdotCommonNeighbor_17:1 SlashdotDirected_A_OUT_213:1 SlashdotDirected_B_OUT_201:1 SlashdotDirected_A_IN_504:1 SlashdotDirected_B_IN_32:1 SlashdotDEBREE_A_611:1 SlashdotDEBREE_B_218:1
?1 SlashdotCommonNeighbor_11:1 SlashdotDirected_A_OUT_213:1 SlashdotDirected_B_OUT_246:1 SlashdotDirected_A_IN_504:1 SlashdotDirected_B_IN_116:1 SlashdotDEBREE_A_611:1 SlashdotDEBREE_B_327:1
+0 SlashdotCommonNeighbor_7:1 SlashdotDirected_A_OUT_213:1 SlashdotDirected_B_OUT_65:1 SlashdotDirected_A_IN_504:1 SlashdotDirected_B_IN_22:1 SlashdotDEBREE_A_611:1 SlashdotDEBREE_B_81:1
?1 SlashdotCommonNeighbor_9:1 SlashdotDirected_A_OUT_213:1 SlashdotDirected_B_OUT_15:1 SlashdotDirected_A_IN_504:1 SlashdotDirected_B_IN_34:1 SlashdotDEBREE_A_611:1 SlashdotDEBREE_B_40:1
+0 SlashdotCommonNeighbor_13:1 SlashdotDirected_A_OUT_213:1 SlashdotDirected_B_OUT_201:1 SlashdotDirected_A_IN_504:1 SlashdotDirected_B_IN_45:1 SlashdotDEBREE_A_611:1 SlashdotDEBREE_B_233:1
+0 SlashdotCommonNeighbor_1:1 SlashdotDirected_A_OUT_213:1 SlashdotDirected_B_OUT_7:1 SlashdotDirected_A_IN_504:1 SlashdotDirected_B_IN_6:1 SlashdotDEBREE_A_611:1 SlashdotDEBREE_B_11:1
?1 SlashdotCommonNeighbor_10:1 SlashdotDirected_A_OUT_213:1 SlashdotDirected_B_OUT_122:1 SlashdotDirected_A_IN_504:1 SlashdotDirected_B_IN_17:1 SlashdotDEBREE_A_611:1 SlashdotDEBREE_B_132:1
+1 SlashdotCommonNeighbor_7:1 SlashdotDirected_A_OUT_213:1 SlashdotDirected_B_OUT_67:1 SlashdotDirected_A_IN_504:1 SlashdotDirected_B_IN_20:1 SlashdotDEBREE_A_611:1 SlashdotDEBREE_B_81:1
?1 SlashdotCommonNeighbor_11:1 SlashdotDirected_A_OUT_213:1 SlashdotDirected_B_OUT_200:1 SlashdotDirected_A_IN_504:1 SlashdotDirected_B_IN_13:1 SlashdotDEBREE_A_611:1 SlashdotDEBREE_B_203:1
?1 SlashdotCommonNeighbor_10:1 SlashdotDirected_A_OUT_213:1 SlashdotDirected_B_OUT_50:1 SlashdotDirected_A_IN_504:1 SlashdotDirected_B_IN_10:1 SlashdotDEBREE_A_611:1 SlashdotDEBREE_B_56:1
?1 SlashdotCommonNeighbor_0:1 SlashdotDirected_A_OUT_213:1 SlashdotDirected_B_OUT_0:1 SlashdotDirected_A_IN_504:1 SlashdotDirected_B_IN_6:1 SlashdotDEBREE_A_611:1 SlashdotDEBREE_B_6:1
?1 SlashdotCommonNeighbor_4:1 SlashdotDirected_A_OUT_213:1 SlashdotDirected_B_OUT_37:1 SlashdotDirected_A_IN_504:1 SlashdotDirected_B_IN_4:1 SlashdotDEBREE_A_611:1 SlashdotDEBREE_B_38:1
?0 SlashdotCommonNeighbor_2:1 SlashdotDirected_A_OUT_213:1 SlashdotDirected_B_OUT_3:1 SlashdotDirected_A_IN_504:1 SlashdotDirected_B_IN_1:1 SlashdotDEBREE_A_611:1 SlashdotDEBREE_B_4:1
+0 SlashdotCommonNeighbor_18:1 SlashdotDirected_A_OUT_213:1 SlashdotDirected_B_OUT_142:1 SlashdotDirected_A_IN_504:1 SlashdotDirected_B_IN_5:1 SlashdotDEBREE_A_611:1 SlashdotDEBREE_B_143:1
?1 SlashdotCommonNeighbor_0:1 SlashdotDirected_A_OUT_213:1 SlashdotDirected_B_OUT_28:1 SlashdotDirected_A_IN_504:1 SlashdotDirected_B_IN_1:1 SlashdotDEBREE_A_611:1 SlashdotDEBREE_B_28:1
+1 SlashdotCommonNeighbor_2:1 SlashdotDirected_A_OUT_213:1 SlashdotDirected_B_OUT_12:1 SlashdotDirected_A_IN_504:1 SlashdotDirected_B_IN_0:1 SlashdotDEBREE_A_611:1 SlashdotDEBREE_B_12:1
?0 SlashdotCommonNeighbor_1:1 SlashdotDirected_A_OUT_0:1 SlashdotDirected_B_OUT_199:1 SlashdotDirected_A_IN_181:1 SlashdotDirected_B_IN_33:1 SlashdotDEBREE_A_181:1 SlashdotDEBREE_B_225:1
+1 SlashdotCommonNeighbor_1:1 SlashdotDirected_A_OUT_0:1 SlashdotDirected_B_OUT_185:1 SlashdotDirected_A_IN_181:1 SlashdotDirected_B_IN_20:1 SlashdotDEBREE_A_181:1 SlashdotDEBREE_B_198:1
+0 SlashdotCommonNeighbor_3:1 SlashdotDirected_A_OUT_0:1 SlashdotDirected_B_OUT_200:1 SlashdotDirected_A_IN_181:1 SlashdotDirected_B_IN_13:1 SlashdotDEBREE_A_181:1 SlashdotDEBREE_B_203:1
+1 SlashdotCommonNeighbor_2:1 SlashdotDirected_A_OUT_87:1 SlashdotDirected_B_OUT_199:1 SlashdotDirected_A_IN_154:1 SlashdotDirected_B_IN_33:1 SlashdotDEBREE_A_220:1 SlashdotDEBREE_B_225:1
?0 SlashdotCommonNeighbor_9:1 SlashdotDirected_A_OUT_87:1 SlashdotDirected_B_OUT_201:1 SlashdotDirected_A_IN_154:1 SlashdotDirected_B_IN_56:1 SlashdotDEBREE_A_220:1 SlashdotDEBREE_B_238:1
+0 SlashdotCommonNeighbor_10:1 SlashdotDirected_A_OUT_87:1 SlashdotDirected_B_OUT_201:1 SlashdotDirected_A_IN_154:1 SlashdotDirected_B_IN_63:1 SlashdotDEBREE_A_220:1 SlashdotDEBREE_B_203:1
+0 SlashdotCommonNeighbor_7:1 SlashdotDirected_A_OUT_87:1 SlashdotDirected_B_OUT_201:1 SlashdotDirected_A_IN_154:1 SlashdotDirected_B_IN_105:1 SlashdotDEBREE_A_220:1 SlashdotDEBREE_B_266:1
?1 SlashdotCommonNeighbor_3:1 SlashdotDirected_A_OUT_87:1 SlashdotDirected_B_OUT_185:1 SlashdotDirected_A_IN_154:1 SlashdotDirected_B_IN_20:1 SlashdotDEBREE_A_220:1 SlashdotDEBREE_B_198:1
+1 SlashdotCommonNeighbor_5:1 SlashdotDirected_A_OUT_199:1 SlashdotDirected_B_OUT_49:1 SlashdotDirected_A_IN_33:1 SlashdotDirected_B_IN_6:1 SlashdotDEBREE_A_225:1 SlashdotDEBREE_B_49:1
+0 SlashdotCommonNeighbor_1:1 SlashdotDirected_A_OUT_199:1 SlashdotDirected_B_OUT_0:1 SlashdotDirected_A_IN_33:1 SlashdotDirected_B_IN_75:1 SlashdotDEBREE_A_225:1 SlashdotDEBREE_B_75:1
+0 SlashdotCommonNeighbor_0:1 SlashdotDirected_A_OUT_102:1 SlashdotDirected_B_OUT_17:1 SlashdotDirected_A_IN_12:1 SlashdotDirected_B_IN_27:1 SlashdotDEBREE_A_111:1 SlashdotDEBREE_B_41:1
